Rank,RankPowerlaw,Artist,Title,Year,SpotifyPlayCount,URL,WikiWordCount,external_urls,followers,genres,popularity
51,7.464550900000001,The Buckinghams,"Mercy, Mercy, Mercy",1967,418148,https://en.wikipedia.org/wiki/The_Buckinghams,2064.0,https://open.spotify.com/artist/4zmxet3ZPdSmL3Xyv1Wegb,10626.0,brill building pop|bubblegum pop|classic garage rock|folk rock|merseybeat|soft rock,38.0
17,15.41358678,Arthur Conley,Sweet Soul Music,1967,14474435,https://en.wikipedia.org/wiki/Arthur_Conley,777.0,https://open.spotify.com/artist/10TSIJnyUcowWhpjj59gHB,8300.0,chicago soul|jazz blues|memphis soul|motown|northern soul|soul|soul blues|southern soul,49.0
18,14.84294734,The Soul Survivors,Expressway To Your Heart,1967,349967,https://en.wikipedia.org/wiki/Soul_Survivors_(band),497.0,https://open.spotify.com/artist/77oyFDj00Afu8tjXDy5CDs,259.0,chicago soul,24.0
19,14.32262507,Sam and Dave,Soul Man,1967,29327767,https://en.wikipedia.org/wiki/Sam_%26_Dave,4812.0,https://open.spotify.com/artist/2BVYdY4PyfCF9z4NrkhEB2,79480.0,brill building pop|chicago soul|classic funk rock|classic rock|disco|funk|jazz blues|memphis soul|motown|quiet storm|rock-and-roll|soul|soul blues|southern soul,64.0
68,6.173680038,Sam and Dave,I Thank You,1968,751080,https://en.wikipedia.org/wiki/Sam_%26_Dave,4812.0,https://open.spotify.com/artist/2BVYdY4PyfCF9z4NrkhEB2,79480.0,brill building pop|chicago soul|classic funk rock|classic rock|disco|funk|jazz blues|memphis soul|motown|quiet storm|rock-and-roll|soul|soul blues|southern soul,64.0
21,13.40711287,Jay and The Techniques,"Apples, Peaches, Pumpkin Pie",1967,280359,https://en.wikipedia.org/wiki/Jay_%26_the_Techniques,346.0,https://open.spotify.com/artist/36eDX6PQlJkjxXUhIINO5w,266.0,bubblegum pop,26.0
22,13.00172664,Every Mothers' Son,Come On Down To My Boat,1967,325371,https://en.wikipedia.org/wiki/Every_Mother%27s_Son,671.0,https://open.spotify.com/artist/44RnRzSdbvlthfaspNyQld,159.0,bubblegum pop,21.0
23,12.62582101,Strawberry Alarm Clock,Incense And Peppermints,1967,3209861,https://en.wikipedia.org/wiki/Strawberry_Alarm_Clock,2881.0,https://open.spotify.com/artist/1nyQBzKgZ2hBLr7PnyV7cI,16998.0,british blues|bubblegum pop|classic garage rock|classic rock|folk rock|freakbeat|psychedelic rock,42.0
25,11.94977132,Vicki Carr,It Must Be Him,1967,631075,https://en.wikipedia.org/wiki/Vikki_Carr,1054.0,,,,
26,11.64441273,Brenton Wood,Gimme Little Sign,1967,3623924,https://en.wikipedia.org/wiki/Brenton_Wood,1103.0,https://open.spotify.com/artist/6ohvzFHYmLd05kyYhLui5K,43216.0,chicago soul|chicano rap|memphis soul|motown|quiet storm|soul|southern soul,57.0
27,11.35794904,Buffalo Springfield,For What It's Worth,1967,92808661,https://en.wikipedia.org/wiki/Buffalo_Springfield,2208.0,https://open.spotify.com/artist/3eskO5m0H4yiF64vRySBjr,144825.0,album rock|blues-rock|british blues|classic rock|country rock|folk|folk rock|mellow gold|psychedelic rock|rock|roots rock|singer-songwriter|soft rock|southern rock|traditional folk,65.0
31,10.36815025,Engelbert Humperdinck,Release Me,1967,3522968,https://en.wikipedia.org/wiki/Engelbert_Humperdinck_(singer),3278.0,https://open.spotify.com/artist/17XXKfRBMCWvLrqGoNkJXm,66528.0,adult standards|brill building pop|christmas|easy listening|lounge|mellow gold|soft rock,61.0
32,10.15315495,Marvin Gaye and Tammi Terrell,Your Precious Love,1967,4738770,https://en.wikipedia.org/wiki/United_(Marvin_Gaye_and_Tammi_Terrell_album),365.0,,,,
87,5.247075258,Marvin Gaye and Tammi Terrell,Ain't No Mountain High Enough,1967,201057355,https://en.wikipedia.org/wiki/United_(Marvin_Gaye_and_Tammi_Terrell_album),365.0,,,,
57,6.9362157810000005,Marvin Gaye and Tammi Terrell,Ain't Nothing Like The Real Thing,1968,7685617,https://en.wikipedia.org/wiki/United_(Marvin_Gaye_and_Tammi_Terrell_album),365.0,,,,
82,5.4561067329999995,Marvin Gaye and Tammi Terrell,You're All I Need To Get By,1968,12177190,https://en.wikipedia.org/wiki/United_(Marvin_Gaye_and_Tammi_Terrell_album),365.0,,,,
33,9.949031357,Jefferson Airplane,Somebody To Love,1967,42786915,https://en.wikipedia.org/wiki/Jefferson_Airplane,6169.0,https://open.spotify.com/artist/2qFr8w5sWUITRlzZ9kZotF,345105.0,album rock|art rock|blues-rock|classic rock|folk rock|mellow gold|psychedelic rock|rock|roots rock|singer-songwriter,68.0
81,5.500471104,Jefferson Airplane,White Rabbit,1967,49865242,https://en.wikipedia.org/wiki/Jefferson_Airplane,6169.0,https://open.spotify.com/artist/2qFr8w5sWUITRlzZ9kZotF,345105.0,album rock|art rock|blues-rock|classic rock|folk rock|mellow gold|psychedelic rock|rock|roots rock|singer-songwriter,68.0
34,9.754924552,The Esquires,Get On Up,1967,373440,https://en.wikipedia.org/wiki/The_Esquires,388.0,https://open.spotify.com/artist/4dNs4gsyisVixgpkjyvD8D,418.0,,22.0
35,9.570069477999999,Van Morrison,Brown Eyed Girl,1967,179465009,https://en.wikipedia.org/wiki/Van_Morrison,11362.0,https://open.spotify.com/artist/44NX2ffIYHr6D4n7RaZF7A,584334.0,album rock|classic rock|folk rock|mellow gold|rock|roots rock|singer-songwriter|soft rock|soul,77.0
38,9.064478563,Procol Harum,A Whiter Shade Of Pale,1967,19406809,https://en.wikipedia.org/wiki/Procol_Harum,2794.0,https://open.spotify.com/artist/0GbqW5TJr7n4is453VOY4C,74547.0,album rock|art rock|blues-rock|british blues|british invasion|classic rock|folk rock|hard rock|mellow gold|progressive rock|psychedelic rock|rock|soft rock|space rock|symphonic rock,57.0
40,8.762749681,The Casinos,Then You Can Tell Me Goodbye,1967,502765,https://en.wikipedia.org/wiki/The_Casinos,396.0,https://open.spotify.com/artist/2oEalcjHCHizuXF2ao47F6,360.0,doo-wop,23.0
45,8.107365283,The Tremeloes,Silence Is Golden,1967,2242962,https://en.wikipedia.org/wiki/The_Tremeloes,1669.0,https://open.spotify.com/artist/2VL8sLEJ6lHEwocjc1pN9w,22983.0,adult standards|brill building pop|british blues|british invasion|bubblegum pop|christmas|classic rock|folk rock|merseybeat|rock-and-roll|rockabilly,48.0
89,5.168953147,The Tremeloes,Here Comes My Baby,1967,645472,https://en.wikipedia.org/wiki/The_Tremeloes,1669.0,https://open.spotify.com/artist/2VL8sLEJ6lHEwocjc1pN9w,22983.0,adult standards|brill building pop|british blues|british invasion|bubblegum pop|christmas|classic rock|folk rock|merseybeat|rock-and-roll|rockabilly,48.0
46,7.990608097999999,Ed Ames,My Cup Runneth Over,1967,228773,https://en.wikipedia.org/wiki/Ed_Ames,1411.0,https://open.spotify.com/artist/1iBpJEBrSFXCtPOc5OUZiY,1487.0,adult standards|christmas|easy listening,29.0
47,7.877989792999999,The 5th Dimension,"Up, Up And Away",1967,1462718,https://en.wikipedia.org/wiki/The_5th_Dimension,2394.0,https://open.spotify.com/artist/1UUYAQ9LiRsZF0ZukQNWXM,33627.0,adult standards|brill building pop|bubblegum pop|christmas|disco|folk|folk rock|mellow gold|merseybeat|motown|soft rock,53.0
17,15.41358678,The 5th Dimension,Stoned Soul Picnic,1968,659715,https://en.wikipedia.org/wiki/The_5th_Dimension,2394.0,https://open.spotify.com/artist/1UUYAQ9LiRsZF0ZukQNWXM,33627.0,adult standards|brill building pop|bubblegum pop|christmas|disco|folk|folk rock|mellow gold|merseybeat|motown|soft rock,53.0
2,63.2878297,The 5th Dimension,Aquarius / Let The Sunshine In,1969,11308691,https://en.wikipedia.org/wiki/The_5th_Dimension,2394.0,https://open.spotify.com/artist/1UUYAQ9LiRsZF0ZukQNWXM,33627.0,adult standards|brill building pop|bubblegum pop|christmas|disco|folk|folk rock|mellow gold|merseybeat|motown|soft rock,53.0
40,8.762749681,The 5th Dimension,Wedding Bell Blues,1969,1904448,https://en.wikipedia.org/wiki/The_5th_Dimension,2394.0,https://open.spotify.com/artist/1UUYAQ9LiRsZF0ZukQNWXM,33627.0,adult standards|brill building pop|bubblegum pop|christmas|disco|folk|folk rock|mellow gold|merseybeat|motown|soft rock,53.0
48,7.769280177000001,Scott Mckenzie,San Francisco (Be Sure to Wear Flowers in Your Hair),1967,33363496,https://en.wikipedia.org/wiki/Scott_McKenzie,746.0,https://open.spotify.com/artist/7d7AZ3CQC457bFhK0wHpSO,16618.0,bubblegum pop|folk rock,56.0
49,7.664266317999999,The Cowsills,"The Rain, The Park And Other Things",1967,3174001,https://en.wikipedia.org/wiki/The_Cowsills,2784.0,https://open.spotify.com/artist/4ZSzroBNV7HzBDO9aohuF1,12812.0,brill building pop|bubblegum pop|classic garage rock|folk rock|merseybeat|psychedelic rock|soft rock|underground power pop,42.0
71,6.000251992999999,The Cowsills,Indian Lake,1968,288104,https://en.wikipedia.org/wiki/The_Cowsills,2784.0,https://open.spotify.com/artist/4ZSzroBNV7HzBDO9aohuF1,12812.0,brill building pop|bubblegum pop|classic garage rock|folk rock|merseybeat|psychedelic rock|soft rock|underground power pop,42.0
13,18.39913422,The Cowsills,Hair,1969,259696,https://en.wikipedia.org/wiki/The_Cowsills,2784.0,https://open.spotify.com/artist/4ZSzroBNV7HzBDO9aohuF1,12812.0,brill building pop|bubblegum pop|classic garage rock|folk rock|merseybeat|psychedelic rock|soft rock|underground power pop,42.0
58,6.857053284,Five Americans,Western Union,1967,119130,https://en.wikipedia.org/wiki/Five_Americans,620.0,https://open.spotify.com/artist/4B7Kwlv6J5QpJ44vB6STUF,636.0,bubblegum pop|classic garage rock|freakbeat,15.0
65,6.360293906,Blue Magoos,(We Ain't Got) Nothin' Yet,1967,637843,https://en.wikipedia.org/wiki/Blues_Magoos,846.0,,,,
66,6.296526022,The Easybeats,Friday On My Mind,1967,6038048,https://en.wikipedia.org/wiki/The_Easybeats,4259.0,https://open.spotify.com/artist/1pJEZXU2hJApJW3rM7LmMu,16041.0,australian pop|british blues|bubblegum pop|classic garage rock|classic rock|folk rock|freakbeat|merseybeat|protopunk|psychedelic rock,49.0
67,6.234342105,The Bar-Kays,Soul Finger,1967,5340668,https://en.wikipedia.org/wiki/The_Bar-Kays,1226.0,https://open.spotify.com/artist/0Z4CzYz9ieK8q9XiVMPkW5,61288.0,chicago soul|classic funk rock|disco|funk|funk rock|jazz funk|memphis soul|motown|post-disco|soul|soul blues|southern soul,53.0
68,6.173680038,The Spencer Davis Group,Gimme Some Lovin',1967,20812662,https://en.wikipedia.org/wiki/The_Spencer_Davis_Group,1069.0,https://open.spotify.com/artist/3i9hP422d2KMjaupTzBNVS,47331.0,album rock|blues-rock|brill building pop|british blues|british invasion|bubblegum pop|classic rock|electric blues|folk rock|mellow gold|merseybeat|motown|protopunk|psychedelic rock|rock|rock-and-roll|rockabilly|roots rock|soft rock|symphonic rock,58.0
69,6.114481004,The Hombres,Let It Out (Let It All Hang Out),1967,487070,https://en.wikipedia.org/wiki/The_Hombres,567.0,https://open.spotify.com/artist/5Kd7EaN14eunBIyNux2c3z,419.0,classic garage rock,25.0
70,6.056689273,The Grass Roots,Let's Live For Today,1967,2649781,https://en.wikipedia.org/wiki/The_Grass_Roots,4194.0,https://open.spotify.com/artist/2IU5UBup85LmAXh5U36DeC,30550.0,adult standards|album rock|brill building pop|british blues|bubblegum pop|classic rock|country rock|folk|folk rock|mellow gold|merseybeat|motown|psychedelic rock|rock|singer-songwriter|soft rock,54.0
19,14.32262507,The Grass Roots,Midnight Confessions,1968,748738,https://en.wikipedia.org/wiki/The_Grass_Roots,4194.0,https://open.spotify.com/artist/2IU5UBup85LmAXh5U36DeC,30550.0,adult standards|album rock|brill building pop|british blues|bubblegum pop|classic rock|country rock|folk|folk rock|mellow gold|merseybeat|motown|psychedelic rock|rock|singer-songwriter|soft rock,54.0
48,7.769280177000001,The Grass Roots,I'd Wait A Million Years,1969,793077,https://en.wikipedia.org/wiki/The_Grass_Roots,4194.0,https://open.spotify.com/artist/2IU5UBup85LmAXh5U36DeC,30550.0,adult standards|album rock|brill building pop|british blues|bubblegum pop|classic rock|country rock|folk|folk rock|mellow gold|merseybeat|motown|psychedelic rock|rock|singer-songwriter|soft rock,54.0
71,6.000251992999999,Peaches and Herb,Close Your Eyes,1967,334016,https://en.wikipedia.org/wiki/Peaches_%26_Herb,1567.0,https://open.spotify.com/artist/6qI4LTzMRpTxRzMZPvv2C6,24636.0,bubblegum pop|chicago soul|classic funk rock|disco|funk|memphis soul|motown|post-disco|quiet storm|soul,48.0
76,5.736711756,Aaron Neville,Tell It Like It Is,1967,6815477,https://en.wikipedia.org/wiki/Aaron_Neville,1369.0,https://open.spotify.com/artist/57ALvbCBaCkNlgTOSiUPdT,40229.0,chicago soul|jazz blues|jazz christmas|memphis soul|motown|new orleans blues|pop christmas|quiet storm|soul|soul blues|soul christmas|southern soul,58.0
77,5.687430745,James Brown and The Famous Flames,Cold Sweat,1967,3386760,https://en.wikipedia.org/wiki/The_Famous_Flames,3417.0,https://open.spotify.com/artist/32r72WOqqRO1DtSznId7Lr,33827.0,classic funk rock|funk|jazz blues|memphis soul|motown|soul|soul blues|southern soul,59.0
58,6.857053284,James Brown and The Famous Flames,I Got The Feelin',1968,3337941,https://en.wikipedia.org/wiki/The_Famous_Flames,3417.0,https://open.spotify.com/artist/32r72WOqqRO1DtSznId7Lr,33827.0,classic funk rock|funk|jazz blues|memphis soul|motown|soul|soul blues|southern soul,59.0
90,5.130975533,James Brown and The Famous Flames,Say It Loud I'm Black And I'm Proud,1968,1180592,https://en.wikipedia.org/wiki/The_Famous_Flames,3417.0,https://open.spotify.com/artist/32r72WOqqRO1DtSznId7Lr,33827.0,classic funk rock|funk|jazz blues|memphis soul|motown|soul|soul blues|southern soul,59.0
79,5.59198657,Keith,98.6,1967,390830,https://en.wikipedia.org/wiki/Keith_(singer),414.0,https://open.spotify.com/artist/0u2FHSq3ln94y5Q57xazwf,1516711.0,australian country|contemporary country|country|country christmas|country road,78.0
84,5.370017132,The Royal Guardsmen,Snoopy Vs. The Red Baron,1967,301051,https://en.wikipedia.org/wiki/The_Royal_Guardsmen,650.0,https://open.spotify.com/artist/2ltpcCK86foogli20z9raq,1153.0,bubblegum pop,43.0
85,5.328236693,Janis Ian,Society's Child,1967,121720,https://en.wikipedia.org/wiki/Janis_Ian,2300.0,https://open.spotify.com/artist/5c9uFWpZY2MTlk7Rft0tgp,23619.0,folk|folk christmas|folk rock|folk-pop|lilith|mellow gold|new wave pop|singer-songwriter|soft rock|traditional folk,47.0
90,5.130975533,Robert Knight,Everlasting Love,1967,294080,https://en.wikipedia.org/wiki/Robert_Knight_(musician),389.0,https://open.spotify.com/artist/5KDZj6hNRCnAhsebEgd0MB,347.0,northern soul,25.0
92,5.057082445,Bill Cosby,Little Ole Man (Uptight-Everything's Alright),1967,16187,https://en.wikipedia.org/wiki/Bill_Cosby,5765.0,https://open.spotify.com/artist/4JeqRr8Upw5uxLEu6jgIRm,17094.0,comedy|comic,40.0
93,5.021127552,The Electric Prunes,I Had Too Much To Dream Last Night,1967,1709322,https://en.wikipedia.org/wiki/The_Electric_Prunes,3498.0,https://open.spotify.com/artist/1kkpNi8Ii5MhBMxmUhN5g9,14684.0,british blues|bubblegum pop|classic garage rock|classic rock|experimental|experimental rock|folk rock|freakbeat|kraut rock|protopunk|psychedelic rock|space rock,41.0
96,4.917008807,The Who,I Can See For Miles,1967,8118783,https://en.wikipedia.org/wiki/The_Who,11121.0,https://open.spotify.com/artist/67ea9eGLXYMsO2eYQRui3w,1163520.0,album rock|art rock|blues-rock|british invasion|classic rock|folk rock|hard rock|mellow gold|protopunk|rock|roots rock|singer-songwriter|soft rock,75.0
2,63.2878297,Paul Mauriat,Love Is Blue,1968,2160381,https://en.wikipedia.org/wiki/Paul_Mauriat,1189.0,https://open.spotify.com/artist/5Oj26LEf8jdgR2woWEjlhi,18819.0,adult standards|ballroom|christmas|easy listening|opera|operatic pop|romantico,54.0
4,40.05349388,Otis Redding,(Sittin' On) The Dock Of The Bay,1968,104300081,https://en.wikipedia.org/wiki/Otis_Redding,5475.0,https://open.spotify.com/artist/60df5JBRRPcnSpsIMxxwQm,771318.0,brill building pop|chicago soul|christmas|classic funk rock|classic rock|folk rock|funk|jazz blues|mellow gold|memphis soul|motown|quiet storm|soul|soul blues|soul christmas|southern soul,74.0
5,34.56844127,The Rascals,People Got To Be Free,1968,600612,https://en.wikipedia.org/wiki/The_Rascals,2093.0,https://open.spotify.com/artist/5X3TuTi9OIsJXMGxPwTKM2,20025.0,brill building pop|british blues|bubblegum pop|classic funk rock|classic rock|folk rock|mellow gold|merseybeat|motown|psychedelic rock|rock-and-roll|soft rock,48.0
35,9.570069477999999,The Rascals,A Beautiful Morning,1968,2144939,https://en.wikipedia.org/wiki/The_Rascals,2093.0,https://open.spotify.com/artist/5X3TuTi9OIsJXMGxPwTKM2,20025.0,brill building pop|british blues|bubblegum pop|classic funk rock|classic rock|folk rock|mellow gold|merseybeat|motown|psychedelic rock|rock-and-roll|soft rock,48.0
6,30.6492728,Cream,Sunshine Of Your Love,1968,68023254,https://en.wikipedia.org/wiki/Cream_(band),3862.0,https://open.spotify.com/artist/74oJ4qxwOZvX6oSsu1DGnw,426817.0,album rock|art rock|blues-rock|british blues|classic funk rock|classic rock|electric blues|folk rock|hard rock|mellow gold|psychedelic rock|rock|roots rock|singer-songwriter,69.0
81,5.500471104,Cream,White Room,1968,45651039,https://en.wikipedia.org/wiki/Cream_(band),3862.0,https://open.spotify.com/artist/74oJ4qxwOZvX6oSsu1DGnw,426817.0,album rock|art rock|blues-rock|british blues|classic funk rock|classic rock|electric blues|folk rock|hard rock|mellow gold|psychedelic rock|rock|roots rock|singer-songwriter,69.0
7,27.68441135,Herb Alpert,This Guy's In Love With You,1968,4842746,https://en.wikipedia.org/wiki/Herb_Alpert,3642.0,https://open.spotify.com/artist/09L3cUdx0hq6qn5bKuJJ4I,34974.0,adult standards|brill building pop|bubblegum pop|christmas|easy listening|exotica|lounge,53.0
8,25.34898699,Hugo Montenegro,"The Good, The Bad And The Ugly",1968,1363760,https://en.wikipedia.org/wiki/Hugo_Montenegro,1137.0,https://open.spotify.com/artist/0JBc7Jztn7EdEVjyMCN6Wi,2473.0,easy listening|exotica|lounge,34.0
10,21.87761624,Archie Bell and The Drells,Tighten Up,1968,3636744,https://en.wikipedia.org/wiki/Archie_Bell_%26_the_Drells,929.0,https://open.spotify.com/artist/1kupwLFpHALpmhp5qol8xH,5752.0,chicago soul|classic funk rock|disco|memphis soul|motown|northern soul|quiet storm|soul|soul blues|southern soul,43.0
11,20.54380234,Jeannie C. Riley,Harper Valley P.T.A.,1968,2780119,https://en.wikipedia.org/wiki/Jeannie_C._Riley,1067.0,https://open.spotify.com/artist/3MIwMeYV8vmgQFbbRiJTp2,8772.0,country christmas|country gospel|cowboy western|nashville sound|traditional country,39.0
12,19.39725958,O.C. Smith,Little Green Apples,1968,231486,https://en.wikipedia.org/wiki/O._C._Smith,760.0,https://open.spotify.com/artist/7qVAJPCHuOiMxlJ7h9xEAA,773.0,beach music|chicago soul|motown|southern soul,25.0
15,16.74093727,Gary Puckett and The Union Gap,Young Girl,1968,5359097,https://en.wikipedia.org/wiki/Gary_Puckett_%26_The_Union_Gap,1275.0,https://open.spotify.com/artist/4asCC4oxQcDzFXhCth2SgQ,28054.0,adult standards|brill building pop|bubblegum pop|christmas|folk rock|mellow gold|merseybeat|rock-and-roll|soft rock,51.0
34,9.754924552,Gary Puckett and The Union Gap,Lady Willpower,1968,1062719,https://en.wikipedia.org/wiki/Gary_Puckett_%26_The_Union_Gap,1275.0,https://open.spotify.com/artist/4asCC4oxQcDzFXhCth2SgQ,28054.0,adult standards|brill building pop|bubblegum pop|christmas|folk rock|mellow gold|merseybeat|rock-and-roll|soft rock,51.0
