,Rank,RankPowerlaw,Artist,Title,Year,SpotifyPlayCount,WikiWordCount,followers,popularity,Awards,awardscore
96,1.0280847954000347,-0.8144748083066974,Sam Cooke,Wonderful World,-1.5703109267266413,18.355697323861932,0.37942771137109843,471335,74,0,0
97,-0.9402436115140483,0.5356818179031692,Sam Cooke,Twistin' The Night Away,-0.8768648943857986,16.355946359880694,0.37942771137109843,471335,74,0,0
98,0.061186630600134226,-0.34788091968466933,Sam Cooke,Having A Party,-0.8768648943857986,15.032540347639719,0.37942771137109843,471335,74,0,0
99,0.5791677903143666,-0.6223990210005367,Sam Cooke,Little Red Rooster,-0.5301418782153773,14.035546084369006,0.37942771137109843,471335,74,0,0
100,1.304341413914292,-0.9177081208443216,Sam Cooke,Another Saturday Night,-0.5301418782153773,15.50322845615932,0.37942771137109843,471335,74,0,0
101,0.5446357130000844,-0.606111045217138,Sam Cooke,Shake,0.1633041541254654,13.317989369721746,0.37942771137109843,471335,74,0,0
102,-0.6294549156855089,0.17798714743810928,Bobby Darin,Beyond The Sea,-1.5703109267266413,17.047440367612705,0.43408719480999974,99662,65,0,0
103,1.6841942643713956,-1.0452824571326296,Bobby Darin,You Must Have Been A Beautiful Baby,-1.22358791055622,12.671390312785196,0.43408719480999974,99662,65,0,0
104,0.4065074037429558,-0.5383933725397528,Bobby Darin,Things,-0.8768648943857986,13.5931891685823,0.43408719480999974,99662,65,0,0
105,-0.9402436115140483,0.5356818179031692,Bobby Darin,You're The Reason I'm Living,-0.5301418782153773,10.325416386674958,0.43408719480999974,99662,65,0,0
106,0.7863602542000595,-0.715295636233217,Bobby Darin,If I Were A Carpenter,0.5100271702958867,13.576986835861328,0.43408719480999974,99662,65,Best Country Vocal Performance By A Duo Or Group,1
107,-0.5949228383712267,0.14465744224148994,Jimmy Clanton,Go Jimmy Go,-1.5703109267266413,10.53126920341452,-1.1882502426706825,1521,29,0,0
108,0.8554244088286238,-0.7445712013778008,Jimmy Clanton,Venus In Blue Jeans,-0.8768648943857986,11.872765395052117,-1.1882502426706825,1521,29,0,0
109,-0.5603907610569446,0.11232280314291687,Jackie Wilson,Night,-1.5703109267266413,11.310319564873566,0.8107074081519411,95994,64,0,0
110,1.546065955114267,-1.0006109724071857,Jackie Wilson,Doggin' Around,-1.5703109267266413,13.016318182963024,0.8107074081519411,95994,64,0,0
111,0.7172960995714952,-0.6852067576881544,Jackie Wilson,Baby Workout,-0.5301418782153773,13.24115035338838,0.8107074081519411,95994,64,0,0
112,0.09571870791441639,-0.3685125905913884,Jackie Wilson,(Your Love Keeps Lifting Me) Higher And Higher,0.8567501864663081,17.67144603712411,0.8107074081519411,95994,64,0,0
113,-0.4913266064283803,0.05041281179918765,Toni Fisher,The Big Hurt,-1.5703109267266413,10.084641761578077,-1.678057195093361,129,12,0,0
114,-0.4567945291140981,0.020736161680396888,Duane Eddy,Because They're Young,-1.5703109267266413,12.588739844962333,-0.1688127167011906,16533,47,0,0
115,-0.422262451799816,-0.00814901615741355,Conway Twitty,Lonely Blue Boy,-1.5703109267266413,13.536690435515165,0.4449639517049845,152800,62,0,0
116,-0.3877303744855338,-0.03628384410506093,Steve Lawrence,Pretty Blue Eyes,-1.5703109267266413,12.215468367170535,-0.3862977405540357,5202,35,0,0
117,0.6482319449429309,-0.6542580816469742,Steve Lawrence,Footsteps,-1.5703109267266413,11.934165492193754,-0.3862977405540357,5202,35,0,0
118,-0.6985190703140732,0.2478907550893746,Steve Lawrence,Portrait Of My Love,-1.22358791055622,11.034599299294824,-0.3862977405540357,5202,35,0,0
119,1.4079376458571384,-0.9540175533979903,Steve Lawrence,Go Away Little Girl,-0.5301418782153773,12.247291361346129,-0.3862977405540357,5202,35,0,0
120,-0.3531982971712517,-0.06370632080873252,Freddie Cannon,Way Down Yonder In New Orleans,-1.5703109267266413,12.158608851343043,-0.3973914261570856,4208,36,0,0
121,1.5115338777999847,-0.9891491725525995,Anita Bryant,In My Little Corner Of The World,-1.5703109267266413,9.667068774021889,0.3260214619881436,474,21,0,0
122,-0.2841341425426873,-0.11655240990127053,Larry Verne,Mr. Custer,-1.5703109267266413,11.946265109844372,-2.3801776026533212,174,14,0,0
123,-0.21506998791412302,-0.16693963328440284,Fendermen,Mule Skinner Blues,-1.5703109267266413,12.457920264972739,-2.050016421948358,475,21,0,0
124,-0.14600583328555872,-0.21508666976352536,Marv Johnson,You've Got What It Takes,-1.5703109267266413,10.887306083202157,-0.5227754542643768,4260,27,0,0
125,0.5101036356858023,-0.5895743883878998,Marv Johnson,I Love The Way You Love,-1.5703109267266413,10.222050368613774,-0.5227754542643768,4260,27,0,0
126,-0.11147375597127655,-0.23838068510609728,Hank Locklin,"Please Help Me, I'm Falling",-1.5703109267266413,13.935806877120564,-1.1290226239729801,8477,45,0,0
127,-0.0769416786569944,-0.2611842637706312,Ron Holden,Love You So,-1.5703109267266413,10.20736280488266,-1.5412216504448835,79,15,0,0
128,-0.04240960134271224,-0.2835176316783807,Hank Ballard and The Midnighters,Finger Poppin' Time,-1.5703109267266413,12.77911221570221,-0.8252688987885137,802,24,0,0
129,-0.007877524028430085,-0.30539978954067504,Platters,Harbor Lights,-1.5703109267266413,13.57706807248589,0.16777900819422928,121510,66,0,0
130,0.026654553285852072,-0.3268486087180821,Billy Bland,Let The Little Girl Dance,-1.5703109267266413,16.255563398462396,-1.9141943236749144,210,14,0,0
131,0.061186630600134226,-0.34788091968466933,Jeanne Black,He'll Have To Stay,-1.5703109267266413,10.721459583541503,-2.0334840549897737,31,8,0,0
132,0.09571870791441639,-0.3685125905913884,Ferrante and Teicher,Theme From The Apartment,-1.5703109267266413,11.784051235106292,-0.44153692449152704,3636,46,0,0
133,-1.1474360753997412,0.8630912905949164,Ferrante and Teicher,Exodus,-1.22358791055622,12.733360027982773,-0.44153692449152704,3636,46,0,0
134,0.1647828625429807,-0.4086331020785351,Jimmy Charles,A Million To One,-1.5703109267266413,10.956160609262792,-1.6923049093880032,124,15,0,0
135,0.19931493985726287,-0.4281494854370877,Andy Williams,The Village Of St. Bernadette,-1.5703109267266413,11.327222196629863,0.6836345174757521,94409,75,0,0
136,-1.3546285392854343,1.3345973420725394,Andy Williams,Can't Get Used To Losing You,-0.5301418782153773,14.783750648968434,0.6836345174757521,94409,75,0,0
137,1.5805980324285491,-1.0119527513366469,Andy Williams,A Fool Never Learns,-0.18341886204495594,11.830010987791251,0.6836345174757521,94409,75,0,0
138,0.23384701717154502,-0.4473204279074629,The Browns,The Old Lamplighter,-1.5703109267266413,11.042441720487616,-0.9732705496034557,1592,31,0,0
139,0.2683790944858272,-0.46615794586813564,Bill Black's Combo,White Silver Sands,-1.5703109267266413,10.311116983473669,0.031930001657747786,108,5,0,0
140,0.30291117180010935,-0.48467343898734155,Bobby Vee,Devil Or Angel,-1.5703109267266413,13.484164957657581,-0.18179431661988774,35092,55,0,0
141,-1.320096461971152,1.2403527115655748,Bobby Vee,Take Good Care Of My Baby,-1.22358791055622,16.003247828346325,-0.18179431661988774,35092,55,0,0
142,1.338873491228574,-0.9299470077855989,Bobby Vee,Rubber Ball,-1.22358791055622,14.3394026425026,-0.18179431661988774,35092,55,0,0
143,0.9590206407714703,-0.7870523314153822,Bobby Vee,The Night Has a Thousand Eyes,-0.5301418782153773,14.62826533088645,-0.18179431661988774,35092,55,0,0
144,0.3374432491143915,-0.5028777326978944,The Four Preps,Down By The Station,-1.5703109267266413,10.073863038311682,-0.6889863982214839,1433,24,0,0
145,1.6496621870571135,-1.034286119162932,The Four Preps,More Money For You And Me,-1.22358791055622,8.929170383139624,-0.6889863982214839,1433,24,0,0
146,0.37197532642867365,-0.5207811150576633,The Little Dippers,Forever,-1.5703109267266413,10.59770915569734,-2.2181888987535108,38,12,0,0
147,0.4065074037429558,-0.5383933725397528,The Safaris,Image Of A Girl,-1.5703109267266413,11.3383577691487,-2.6346922926026495,242,14,0,0
148,0.44103948105723795,-0.5557238219683759,Brook Benton,Kiddio,-1.5703109267266413,12.273184415521245,-0.9719152793711485,12824,49,0,0
149,-0.871179456885484,0.4453686982477287,Brook Benton,The Boll Weevil Song,-1.22358791055622,10.78363283777393,-0.9719152793711485,12824,49,0,0
