Artist,URL,WikiWordCount,external_urls,followers,genres,href,id,images,name,popularity,type,uri
The Four Preps,https://en.wikipedia.org/wiki/The_Four_Preps,951.0,https://open.spotify.com/artist/5MsnoFODDc5nxWrjm99Zew,1433,deep adult standards|doo-wop,https://api.spotify.com/v1/artists/5MsnoFODDc5nxWrjm99Zew,5MsnoFODDc5nxWrjm99Zew,https://i.scdn.co/image/fef0cc331da6afe4683700a0e63f5a0b769e8d9c,,24,artist,spotify:artist:5MsnoFODDc5nxWrjm99Zew
The Little Dippers,https://en.wikipedia.org/wiki/Forever_(The_Little_Dippers_song),193.0,https://open.spotify.com/artist/0cT2S58Ulp0BGro6KXAm56,38,,https://api.spotify.com/v1/artists/0cT2S58Ulp0BGro6KXAm56,0cT2S58Ulp0BGro6KXAm56,,,12,artist,spotify:artist:0cT2S58Ulp0BGro6KXAm56
The Safaris,https://en.wikipedia.org/wiki/The_Safaris,125.0,https://open.spotify.com/artist/4LYmQXFj0BsQMrcigsdWll,242,doo-wop,https://api.spotify.com/v1/artists/4LYmQXFj0BsQMrcigsdWll,4LYmQXFj0BsQMrcigsdWll,https://i.scdn.co/image/942718224c85509d7038fdec19cc13c6558c1798,,14,artist,spotify:artist:4LYmQXFj0BsQMrcigsdWll
Brook Benton,https://en.wikipedia.org/wiki/Brook_Benton,708.0,https://open.spotify.com/artist/2ttm3uT0N1RN7vwKv1pQgh,12824,adult standards|brill building pop|chicago soul|christmas|doo-wop|jazz blues|jazz christmas|lounge|memphis soul|motown|new orleans blues|northern soul|rock-and-roll|soul|soul blues|soul christmas|southern soul,https://api.spotify.com/v1/artists/2ttm3uT0N1RN7vwKv1pQgh,2ttm3uT0N1RN7vwKv1pQgh,https://i.scdn.co/image/a778a33b534b1582ad4f9b55b2d1e778b035553c,,49,artist,spotify:artist:2ttm3uT0N1RN7vwKv1pQgh
Donnie Brooks,https://en.wikipedia.org/wiki/Donnie_Brooks,607.0,https://open.spotify.com/artist/0OIKoNmvKEdHkhhNfrRGP6,119,,https://api.spotify.com/v1/artists/0OIKoNmvKEdHkhhNfrRGP6,0OIKoNmvKEdHkhhNfrRGP6,https://i.scdn.co/image/04dce737cd19651963e2776986012433e8731cc8,,12,artist,spotify:artist:0OIKoNmvKEdHkhhNfrRGP6
Ray Peterson,https://en.wikipedia.org/wiki/Ray_Peterson,527.0,https://open.spotify.com/artist/7BDI9Iqt24gl4RGdS6hWs9,3375,adult standards|brill building pop|christmas|doo-wop|merseybeat|rock-and-roll|rockabilly,https://api.spotify.com/v1/artists/7BDI9Iqt24gl4RGdS6hWs9,7BDI9Iqt24gl4RGdS6hWs9,https://i.scdn.co/image/753ffe6154f5ceb29954da2874e4ecd20ce24778,,38,artist,spotify:artist:7BDI9Iqt24gl4RGdS6hWs9
Fats Domino,https://en.wikipedia.org/wiki/Fats_Domino,3431.0,https://open.spotify.com/artist/09C0xjtosNAIXP36wTnWxd,111029,adult standards|blues|brill building pop|chicago blues|christmas|doo-wop|jazz blues|jazz christmas|jump blues|lounge|memphis blues|memphis soul|motown|nashville sound|new orleans blues|piano blues|rock-and-roll|rockabilly|soul|soul blues|soul christmas|southern soul|swamp pop|traditional blues|traditional country,https://api.spotify.com/v1/artists/09C0xjtosNAIXP36wTnWxd,09C0xjtosNAIXP36wTnWxd,https://i.scdn.co/image/795ae538a48341d36523c1644b0da31a542db7e5,,65,artist,spotify:artist:09C0xjtosNAIXP36wTnWxd
Neil Sedaka,https://en.wikipedia.org/wiki/Neil_Sedaka,7962.0,https://open.spotify.com/artist/5N6GwJzOcOY5kv8p0NjhYL,68157,adult standards|brill building pop|bubblegum pop|christmas|doo-wop|easy listening|folk rock|lounge|mellow gold|merseybeat|motown|nashville sound|rock-and-roll|rockabilly|soft rock,https://api.spotify.com/v1/artists/5N6GwJzOcOY5kv8p0NjhYL,5N6GwJzOcOY5kv8p0NjhYL,https://i.scdn.co/image/131c254129758c4951b09c4ffc07e5c09a7dcbec,,59,artist,spotify:artist:5N6GwJzOcOY5kv8p0NjhYL
Ray Charles,https://en.wikipedia.org/wiki/Ray_Charles,6315.0,https://open.spotify.com/artist/1eYhYunlNJlDoQhtYBvPsi,872966,adult standards|christmas|classic rock|electric blues|jazz blues|jazz christmas|memphis soul|motown|piano blues|rock-and-roll|soul|soul blues|soul christmas|southern soul|vocal jazz,https://api.spotify.com/v1/artists/1eYhYunlNJlDoQhtYBvPsi,1eYhYunlNJlDoQhtYBvPsi,https://i.scdn.co/image/1c534e17efd05ee2cae4c566a74b66332e782200,,72,artist,spotify:artist:1eYhYunlNJlDoQhtYBvPsi
Skip and Flip,https://en.wikipedia.org/wiki/Skip_%26_Flip,429.0,https://open.spotify.com/artist/52tfhEl2JsUCTTNr06lD09,58,,https://api.spotify.com/v1/artists/52tfhEl2JsUCTTNr06lD09,52tfhEl2JsUCTTNr06lD09,https://i.scdn.co/image/460f547b2b55493838eb219b37a693eefe7e59ce,,21,artist,spotify:artist:52tfhEl2JsUCTTNr06lD09
Spencer Ross,https://en.wikipedia.org/wiki/Spencer_Ross,271.0,https://open.spotify.com/artist/5of0IKxWDsSwhDv0vE6g2e,6,,https://api.spotify.com/v1/artists/5of0IKxWDsSwhDv0vE6g2e,5of0IKxWDsSwhDv0vE6g2e,https://i.scdn.co/image/674ad10fa606369585e0fa4854e5e65c5bfb949d,,0,artist,spotify:artist:5of0IKxWDsSwhDv0vE6g2e
Lloyd Price,https://en.wikipedia.org/wiki/Lloyd_Price,1034.0,https://open.spotify.com/artist/3iOE5ItEv5xr9fmKi7GNh2,12972,adult standards|brill building pop|chicago soul|christmas|doo-wop|jazz blues|jump blues|memphis blues|memphis soul|motown|new orleans blues|northern soul|rock-and-roll|rockabilly|soul|soul blues|southern soul,https://api.spotify.com/v1/artists/3iOE5ItEv5xr9fmKi7GNh2,3iOE5ItEv5xr9fmKi7GNh2,https://i.scdn.co/image/3add332d7ef9f0855a63ee080e42149a34c84084,,46,artist,spotify:artist:3iOE5ItEv5xr9fmKi7GNh2
The Crests,https://en.wikipedia.org/wiki/The_Crests,1839.0,https://open.spotify.com/artist/64vw6q9ZBTop3Tf2ol1x4U,6597,brill building pop|doo-wop|rock-and-roll|rockabilly,https://api.spotify.com/v1/artists/64vw6q9ZBTop3Tf2ol1x4U,64vw6q9ZBTop3Tf2ol1x4U,https://i.scdn.co/image/65b5bd9a38c1375256bb50927bb247a2f59655a2,,43,artist,spotify:artist:64vw6q9ZBTop3Tf2ol1x4U
Paul Evans,https://en.wikipedia.org/wiki/Paul_Evans_(musician),336.0,https://open.spotify.com/artist/1VCjlBPsXgs5YMMFDWw6nA,360,,https://api.spotify.com/v1/artists/1VCjlBPsXgs5YMMFDWw6nA,1VCjlBPsXgs5YMMFDWw6nA,https://i.scdn.co/image/b2c9930039fdd3c3e4ae39589e13c1e42326e8e2,,31,artist,spotify:artist:1VCjlBPsXgs5YMMFDWw6nA
Ricky Nelson,https://en.wikipedia.org/wiki/Ricky_Nelson,4885.0,https://open.spotify.com/artist/73sSFVlM6pkweLXE8qw1OS,61434,adult standards|brill building pop|bubblegum pop|christmas|doo-wop|folk christmas|folk rock|lounge|mellow gold|merseybeat|motown|nashville sound|rock-and-roll|rockabilly|traditional country,https://api.spotify.com/v1/artists/73sSFVlM6pkweLXE8qw1OS,73sSFVlM6pkweLXE8qw1OS,https://i.scdn.co/image/99ee90438c46d52c9007866740f5504834d20f99,,56,artist,spotify:artist:73sSFVlM6pkweLXE8qw1OS
Johnny Burnette,https://en.wikipedia.org/wiki/Johnny_Burnette,2915.0,https://open.spotify.com/artist/3PrFCybHMqrcPls31JxoIl,8584,adult standards|brill building pop|doo-wop|merseybeat|rock-and-roll|rockabilly,https://api.spotify.com/v1/artists/3PrFCybHMqrcPls31JxoIl,3PrFCybHMqrcPls31JxoIl,https://i.scdn.co/image/783ac9a7851cc4a09b30a94595bff5b33787bdad,,42,artist,spotify:artist:3PrFCybHMqrcPls31JxoIl
Johnny Tillotson,https://en.wikipedia.org/wiki/Johnny_Tillotson,1278.0,https://open.spotify.com/artist/36msvw9B10rxW90NSQ2794,10331,adult standards|brill building pop|bubblegum pop|christmas|doo-wop|easy listening|merseybeat|nashville sound|rock-and-roll|rockabilly,https://api.spotify.com/v1/artists/36msvw9B10rxW90NSQ2794,36msvw9B10rxW90NSQ2794,https://i.scdn.co/image/3f65359d31157960258277f5236d1fe95de7b307,,49,artist,spotify:artist:36msvw9B10rxW90NSQ2794
Annette Funicello,https://en.wikipedia.org/wiki/Annette_Funicello,2449.0,https://open.spotify.com/artist/1uHivHZ0fLfvwPL1UgkpMU,1970,brill building pop|movie tunes,https://api.spotify.com/v1/artists/1uHivHZ0fLfvwPL1UgkpMU,1uHivHZ0fLfvwPL1UgkpMU,https://i.scdn.co/image/2a6f482c37b307cd9d384420fd9bf3c10b9da532,,30,artist,spotify:artist:1uHivHZ0fLfvwPL1UgkpMU
Joe Jones,https://en.wikipedia.org/wiki/Joe_Jones_(singer),420.0,https://open.spotify.com/artist/4WhH68K75YKSAwHAqWFpi1,3199,bebop|contemporary post-bop|cool jazz|hard bop|jazz|soul jazz,https://api.spotify.com/v1/artists/4WhH68K75YKSAwHAqWFpi1,4WhH68K75YKSAwHAqWFpi1,https://i.scdn.co/image/e758a3a366edba2c6f84829252d049f2f8aa307a,,38,artist,spotify:artist:4WhH68K75YKSAwHAqWFpi1
Johnny and The Hurricanes,https://en.wikipedia.org/wiki/Johnny_and_the_Hurricanes,708.0,https://open.spotify.com/artist/5sgpmIi6mJNrm3fs3swCa7,3877,brill building pop|merseybeat|rock-and-roll|rockabilly|surf music,https://api.spotify.com/v1/artists/5sgpmIi6mJNrm3fs3swCa7,5sgpmIi6mJNrm3fs3swCa7,https://i.scdn.co/image/44e8dba9642821d21ad7a94ae8a9419687ab8a49,,37,artist,spotify:artist:5sgpmIi6mJNrm3fs3swCa7
Bob Luman,https://en.wikipedia.org/wiki/Bob_Luman,651.0,https://open.spotify.com/artist/7GHomDn4a8u8k0AlUTwBWQ,1806,country gospel|cowboy western|jump blues|nashville sound|rock-and-roll|rockabilly|traditional country|western swing,https://api.spotify.com/v1/artists/7GHomDn4a8u8k0AlUTwBWQ,7GHomDn4a8u8k0AlUTwBWQ,https://i.scdn.co/image/be3c2592d986be436427d662fbe12ea8cbf3e63c,,35,artist,spotify:artist:7GHomDn4a8u8k0AlUTwBWQ
Guy Mitchell,https://en.wikipedia.org/wiki/Guy_Mitchell,604.0,https://open.spotify.com/artist/1YAtBHWaWzZnkaoSFHGTBV,5420,adult standards|brill building pop|christmas|cowboy western|deep adult standards|easy listening|rock-and-roll|rockabilly,https://api.spotify.com/v1/artists/1YAtBHWaWzZnkaoSFHGTBV,1YAtBHWaWzZnkaoSFHGTBV,https://i.scdn.co/image/b3ce5dbdd5fb9880d866840d4aac31cfa403ad0a,,44,artist,spotify:artist:1YAtBHWaWzZnkaoSFHGTBV
Barrett Strong,https://en.wikipedia.org/wiki/Barrett_Strong,758.0,https://open.spotify.com/artist/3MKwHkhEjcvzva2rasZeWD,5145,brill building pop|chicago soul|memphis soul|motown|northern soul|soul|soul blues|southern soul,https://api.spotify.com/v1/artists/3MKwHkhEjcvzva2rasZeWD,3MKwHkhEjcvzva2rasZeWD,https://i.scdn.co/image/3bcb7d4adfaf3fa7ee9e40332b9bd7c6c6294575,,46,artist,spotify:artist:3MKwHkhEjcvzva2rasZeWD
Maurice Williams and the Zodiacs,https://en.wikipedia.org/wiki/Maurice_Williams_and_the_Zodiacs,790.0,https://open.spotify.com/artist/43BgumF6B7s0W2mhVkmVO4,6296,doo-wop,https://api.spotify.com/v1/artists/43BgumF6B7s0W2mhVkmVO4,43BgumF6B7s0W2mhVkmVO4,https://i.scdn.co/image/58c1129fab8c69834ca99cf87290a6da4bd8bf6e,,49,artist,spotify:artist:43BgumF6B7s0W2mhVkmVO4
Charlie Rich,https://en.wikipedia.org/wiki/Charlie_Rich,2214.0,https://open.spotify.com/artist/218kRJZ7FJs0hWIk8Ynzhz,35430,adult standards|brill building pop|bubblegum pop|christmas|country|country gospel|country rock|cowboy western|mellow gold|nashville sound|outlaw country|rock-and-roll|rockabilly|traditional country|western swing,https://api.spotify.com/v1/artists/218kRJZ7FJs0hWIk8Ynzhz,218kRJZ7FJs0hWIk8Ynzhz,https://i.scdn.co/image/fff216557762f0bc1c0e83157d9bdedf256fd3c3,,53,artist,spotify:artist:218kRJZ7FJs0hWIk8Ynzhz
Larry Hall,https://en.wikipedia.org/wiki/Larry_Hall,326.0,https://open.spotify.com/artist/17nxEt3oZte3eUuVio6W55,281,christian relaxative|deep adult standards,https://api.spotify.com/v1/artists/17nxEt3oZte3eUuVio6W55,17nxEt3oZte3eUuVio6W55,https://i.scdn.co/image/f2a55b07b1d40ce2dfc15de315c4bc8b4edcb829,,28,artist,spotify:artist:17nxEt3oZte3eUuVio6W55
Bobby Lewis,https://en.wikipedia.org/wiki/Bobby_Lewis,220.0,https://open.spotify.com/artist/6KfBWaX13etjtEZ4d9aTWW,564,rock-and-roll,https://api.spotify.com/v1/artists/6KfBWaX13etjtEZ4d9aTWW,6KfBWaX13etjtEZ4d9aTWW,https://i.scdn.co/image/04a0bc430aa69b40c9c3f2760d5f0f96de70ab03,,26,artist,spotify:artist:6KfBWaX13etjtEZ4d9aTWW
Patsy Cline,https://en.wikipedia.org/wiki/Patsy_Cline,8503.0,https://open.spotify.com/artist/7dNsHhGeGU5MV01r06O8gK,201170,adult standards|brill building pop|christmas|country|country gospel|cowboy western|nashville sound|rock-and-roll|rockabilly|traditional country,https://api.spotify.com/v1/artists/7dNsHhGeGU5MV01r06O8gK,7dNsHhGeGU5MV01r06O8gK,https://i.scdn.co/image/c8eb3a2d38f77a5f9e752036dec6c21f307fbfe2,,62,artist,spotify:artist:7dNsHhGeGU5MV01r06O8gK
The Highwaymen,https://en.wikipedia.org/wiki/The_Highwaymen_(folk_band),1027.0,https://open.spotify.com/artist/6e7QpHYqEiyJGiM98IysLa,91680,country|country rock|nashville sound|outlaw country|traditional country,https://api.spotify.com/v1/artists/6e7QpHYqEiyJGiM98IysLa,6e7QpHYqEiyJGiM98IysLa,https://i.scdn.co/image/d407eb3489b8f54ccdc0fb7419bcc8fabf1a2788,,58,artist,spotify:artist:6e7QpHYqEiyJGiM98IysLa
Del Shannon,https://en.wikipedia.org/wiki/Del_Shannon,2195.0,https://open.spotify.com/artist/3c8WoNjBfyLJhFObE6RHgs,40589,adult standards|brill building pop|bubblegum pop|christmas|doo-wop|folk rock|merseybeat|rock-and-roll|rockabilly,https://api.spotify.com/v1/artists/3c8WoNjBfyLJhFObE6RHgs,3c8WoNjBfyLJhFObE6RHgs,https://i.scdn.co/image/983c727b6ec616b62d2ce5a8a48e0e4bdef59b6c,,53,artist,spotify:artist:3c8WoNjBfyLJhFObE6RHgs
The Jive Five,https://en.wikipedia.org/wiki/The_Jive_Five,807.0,https://open.spotify.com/artist/2HWsf577KqaPhXyBFzei7L,1910,chicago soul,https://api.spotify.com/v1/artists/2HWsf577KqaPhXyBFzei7L,2HWsf577KqaPhXyBFzei7L,https://i.scdn.co/image/33e27f5762482fcc7f2a66e64640482c788ca851,,31,artist,spotify:artist:2HWsf577KqaPhXyBFzei7L
The String-A-Longs,https://en.wikipedia.org/wiki/The_String-A-Longs,352.0,https://open.spotify.com/artist/7CG3fjmCcZHXOnxYrpgE6W,356,surf music,https://api.spotify.com/v1/artists/7CG3fjmCcZHXOnxYrpgE6W,7CG3fjmCcZHXOnxYrpgE6W,https://i.scdn.co/image/30d9579d1dafb1d5da23bb09972e95caf29bff01,,24,artist,spotify:artist:7CG3fjmCcZHXOnxYrpgE6W
Dee Clark,https://en.wikipedia.org/wiki/Dee_Clark,651.0,https://open.spotify.com/artist/6PyZY3e7wgYgRdegqvqhSo,1660,brill building pop|chicago soul|doo-wop|northern soul|rock-and-roll,https://api.spotify.com/v1/artists/6PyZY3e7wgYgRdegqvqhSo,6PyZY3e7wgYgRdegqvqhSo,https://i.scdn.co/image/e6e42e7f712c00b98ef21dd2e77921fcb6d98d5e,,24,artist,spotify:artist:6PyZY3e7wgYgRdegqvqhSo
Joe Dowell,https://en.wikipedia.org/wiki/Joe_Dowell,295.0,https://open.spotify.com/artist/1b5taabb9eKSbyzVFVtEjh,84,deep adult standards,https://api.spotify.com/v1/artists/1b5taabb9eKSbyzVFVtEjh,1b5taabb9eKSbyzVFVtEjh,https://i.scdn.co/image/384453212ff48801e700e62025d55199f636440f,,12,artist,spotify:artist:1b5taabb9eKSbyzVFVtEjh
Lawrence Welk,https://en.wikipedia.org/wiki/Lawrence_Welk,3370.0,https://open.spotify.com/artist/2GMH35k5oLCjzYpn5HbaD8,3324,adult standards|ballroom|christmas|easy listening|exotica|lounge|polka,https://api.spotify.com/v1/artists/2GMH35k5oLCjzYpn5HbaD8,2GMH35k5oLCjzYpn5HbaD8,https://i.scdn.co/image/15900f264ca29b0af45843c36ba37478c52eee65,,44,artist,spotify:artist:2GMH35k5oLCjzYpn5HbaD8
The Shirelles,https://en.wikipedia.org/wiki/The_Shirelles,2186.0,https://open.spotify.com/artist/0x83OBqixqdCHnStP5VMcn,51834,adult standards|brill building pop|bubblegum pop|chicago soul|christmas|doo-wop|folk rock|memphis soul|motown|rock-and-roll|rockabilly|soul|soul christmas|southern soul,https://api.spotify.com/v1/artists/0x83OBqixqdCHnStP5VMcn,0x83OBqixqdCHnStP5VMcn,https://i.scdn.co/image/9a51fe462a957dfe6b25a65a08bafcfcbbf5e673,,59,artist,spotify:artist:0x83OBqixqdCHnStP5VMcn
The Mar-Keys,https://en.wikipedia.org/wiki/The_Mar-Keys,1102.0,https://open.spotify.com/artist/4EYRKWX3RvHihDHDr8TocR,5742,chicago soul|memphis soul|motown|new orleans blues|soul|soul blues|southern soul,https://api.spotify.com/v1/artists/4EYRKWX3RvHihDHDr8TocR,4EYRKWX3RvHihDHDr8TocR,https://i.scdn.co/image/21eb36ac24f6d3e92b95fbd642a71c8633869aef,,36,artist,spotify:artist:4EYRKWX3RvHihDHDr8TocR
Sue Thompson,https://en.wikipedia.org/wiki/Sue_Thompson,547.0,https://open.spotify.com/artist/4KCnuZQWRl9FEwAcduZhP9,2313,adult standards|brill building pop|christmas|deep adult standards|merseybeat|nashville sound|rock-and-roll,https://api.spotify.com/v1/artists/4KCnuZQWRl9FEwAcduZhP9,4KCnuZQWRl9FEwAcduZhP9,https://i.scdn.co/image/161387d2e557627e30657ab7b16e24a452ce938f,,36,artist,spotify:artist:4KCnuZQWRl9FEwAcduZhP9
Ernie K-Doe,https://en.wikipedia.org/wiki/Ernie_K-Doe,811.0,https://open.spotify.com/artist/3ybBNyjii40yY104IZkcly,1893,chicago soul|jazz blues|jump blues|memphis blues|memphis soul|new orleans blues|soul|soul blues|southern soul,https://api.spotify.com/v1/artists/3ybBNyjii40yY104IZkcly,3ybBNyjii40yY104IZkcly,https://i.scdn.co/image/c77052d9d30dbbaafc5eb5b3aa0e1bbc12707898,,33,artist,spotify:artist:3ybBNyjii40yY104IZkcly
The Dovells,https://en.wikipedia.org/wiki/The_Dovells,591.0,https://open.spotify.com/artist/6LaraO4gcDKWw0fwIOTodm,1286,brill building pop|doo-wop,https://api.spotify.com/v1/artists/6LaraO4gcDKWw0fwIOTodm,6LaraO4gcDKWw0fwIOTodm,https://i.scdn.co/image/d7c7b6c3b3e863e6af3ba04a495dbdc54ff0e29a,,29,artist,spotify:artist:6LaraO4gcDKWw0fwIOTodm
The Miracles,https://en.wikipedia.org/wiki/The_Miracles,5611.0,https://open.spotify.com/artist/6TKOZZDd5uV5KnyC5G4MUt,239780,brill building pop|chicago soul|classic funk rock|disco|funk|memphis soul|motown|quiet storm|rock-and-roll|soul|soul blues|soul christmas|southern soul,https://api.spotify.com/v1/artists/6TKOZZDd5uV5KnyC5G4MUt,6TKOZZDd5uV5KnyC5G4MUt,https://i.scdn.co/image/6e1b939d6fcf5acf070fb266729458171eb46edf,,63,artist,spotify:artist:6TKOZZDd5uV5KnyC5G4MUt
Gene Mcdaniels,https://en.wikipedia.org/wiki/Gene_McDaniels,909.0,https://open.spotify.com/artist/6I7tqjEzznFPrardDfvsvq,925,brill building pop|northern soul,https://api.spotify.com/v1/artists/6I7tqjEzznFPrardDfvsvq,6I7tqjEzznFPrardDfvsvq,https://i.scdn.co/image/b0321056c88e584e9c5d785491f76eaf90ed4cf0,,29,artist,spotify:artist:6I7tqjEzznFPrardDfvsvq
Dick and Dee Dee,https://en.wikipedia.org/wiki/Dick_and_Dee_Dee,1038.0,https://open.spotify.com/artist/6TLwl6BCLZ5D1jwn4l2KGh,179,,https://api.spotify.com/v1/artists/6TLwl6BCLZ5D1jwn4l2KGh,6TLwl6BCLZ5D1jwn4l2KGh,https://i.scdn.co/image/116398a4b9fe828cff993a3e7f25d6531e01996e,,16,artist,spotify:artist:6TLwl6BCLZ5D1jwn4l2KGh
Floyd Cramer,https://en.wikipedia.org/wiki/Floyd_Cramer,964.0,https://open.spotify.com/artist/6DQ6mdEhxCgHPqfX1niZZK,5198,adult standards|ballroom|christmas|country christmas|country gospel|cowboy western|easy listening|nashville sound|traditional country,https://api.spotify.com/v1/artists/6DQ6mdEhxCgHPqfX1niZZK,6DQ6mdEhxCgHPqfX1niZZK,https://i.scdn.co/image/8d02664448c5b8d6ede597cd772f33be4f9afbdc,,40,artist,spotify:artist:6DQ6mdEhxCgHPqfX1niZZK
Gary U.S. Bonds,https://en.wikipedia.org/wiki/Gary_U.S._Bonds,753.0,https://open.spotify.com/artist/1Qw8MHpjYxm9Xf0O1ZfPiX,3184,brill building pop|rock-and-roll|rockabilly,https://api.spotify.com/v1/artists/1Qw8MHpjYxm9Xf0O1ZfPiX,1Qw8MHpjYxm9Xf0O1ZfPiX,https://i.scdn.co/image/447ffc0cffcbbb85de66a63d7887bc8f67f7c0bc,,35,artist,spotify:artist:1Qw8MHpjYxm9Xf0O1ZfPiX
Barry Mann,https://en.wikipedia.org/wiki/Barry_Mann,737.0,https://open.spotify.com/artist/3OmuR7XFXBig8yLeMSm9mU,1246,brill building pop|doo-wop|rock-and-roll,https://api.spotify.com/v1/artists/3OmuR7XFXBig8yLeMSm9mU,3OmuR7XFXBig8yLeMSm9mU,https://i.scdn.co/image/72a0a173634f936df25cee2e527981ddac8fe26e,,35,artist,spotify:artist:3OmuR7XFXBig8yLeMSm9mU
Chris Kenner,https://en.wikipedia.org/wiki/Chris_Kenner,391.0,https://open.spotify.com/artist/3mCIMoeTyKjHlgNv7wFZYI,797,jazz christmas|jump blues|memphis blues|new orleans blues|soul blues|southern soul,https://api.spotify.com/v1/artists/3mCIMoeTyKjHlgNv7wFZYI,3mCIMoeTyKjHlgNv7wFZYI,https://i.scdn.co/image/4b0a8bbf4ed378df7260f292576179f09db05fcd,,28,artist,spotify:artist:3mCIMoeTyKjHlgNv7wFZYI
Jorgen Ingmann,https://en.wikipedia.org/wiki/J%C3%B8rgen_Ingmann,524.0,https://open.spotify.com/artist/2mBHooYuyPrDI0JukWjS9f,258,,https://api.spotify.com/v1/artists/2mBHooYuyPrDI0JukWjS9f,2mBHooYuyPrDI0JukWjS9f,https://i.scdn.co/image/5ca3fe2d29f2578e11b0ea435542d5d1cdbc101b,,18,artist,spotify:artist:2mBHooYuyPrDI0JukWjS9f
Linda Scott,https://en.wikipedia.org/wiki/Linda_Scott,577.0,https://open.spotify.com/artist/7KjuI3MbOTaBH29yju4Lr4,1343,brill building pop,https://api.spotify.com/v1/artists/7KjuI3MbOTaBH29yju4Lr4,7KjuI3MbOTaBH29yju4Lr4,https://i.scdn.co/image/59faa8a09e0d0b57e801a75bf87d6d19798131bf,,29,artist,spotify:artist:7KjuI3MbOTaBH29yju4Lr4
Ferlin Husky,https://en.wikipedia.org/wiki/Ferlin_Husky,1059.0,https://open.spotify.com/artist/0szj7Sxtyluyjc2Arj0njB,8417,country christmas|country gospel|cowboy western|nashville sound|outlaw country|traditional country|western swing,https://api.spotify.com/v1/artists/0szj7Sxtyluyjc2Arj0njB,0szj7Sxtyluyjc2Arj0njB,https://i.scdn.co/image/96e9f63cf4d1196cba5dcefca81886c300ae43fb,,39,artist,spotify:artist:0szj7Sxtyluyjc2Arj0njB
Marcels,https://en.wikipedia.org/wiki/The_Marcels,302.0,https://open.spotify.com/artist/1JQYskbOoudT9cylam24a3,8111,adult standards|brill building pop|doo-wop|rock-and-roll|rockabilly,https://api.spotify.com/v1/artists/1JQYskbOoudT9cylam24a3,1JQYskbOoudT9cylam24a3,https://i.scdn.co/image/a5544228b0ec1a6346c23c8ea227c72ee22a39a8,,47,artist,spotify:artist:1JQYskbOoudT9cylam24a3
Shep and The Limelites,https://en.wikipedia.org/wiki/Shep_and_the_Limelites,511.0,https://open.spotify.com/artist/0WLKtyApk22rOGTJNKkGix,281,,https://api.spotify.com/v1/artists/0WLKtyApk22rOGTJNKkGix,0WLKtyApk22rOGTJNKkGix,https://i.scdn.co/image/1c7cc1234707ee3272ef12b0f220bb4101dc6434,,15,artist,spotify:artist:0WLKtyApk22rOGTJNKkGix
Troy Shondell,https://en.wikipedia.org/wiki/Troy_Shondell,793.0,https://open.spotify.com/artist/4R3U54HaBxqbw1ey5lMcXQ,186,deep adult standards,https://api.spotify.com/v1/artists/4R3U54HaBxqbw1ey5lMcXQ,4R3U54HaBxqbw1ey5lMcXQ,https://i.scdn.co/image/523d6b0933ed4d9308cd6189a3723ab4ba2777dc,,11,artist,spotify:artist:4R3U54HaBxqbw1ey5lMcXQ
"Clarence ""Frogman"" Henry",https://en.wikipedia.org/wiki/Clarence_%22Frogman%22_Henry,553.0,https://open.spotify.com/artist/3EYYw0bxDMBYfLoBehpsNf,3594,brill building pop|doo-wop|jump blues|new orleans blues|rock-and-roll|rockabilly|swamp pop,https://api.spotify.com/v1/artists/3EYYw0bxDMBYfLoBehpsNf,3EYYw0bxDMBYfLoBehpsNf,https://i.scdn.co/image/68b15fbbe3a141f0f58ae3c54f915dcdcd73dfda,,39,artist,spotify:artist:3EYYw0bxDMBYfLoBehpsNf
Kokomo,https://en.wikipedia.org/wiki/Jimmy_Wisner,438.0,https://open.spotify.com/artist/1m3zDfkzk9x6eUMjMM1e1f,1966,,https://api.spotify.com/v1/artists/1m3zDfkzk9x6eUMjMM1e1f,1m3zDfkzk9x6eUMjMM1e1f,https://i.scdn.co/image/dd9f7851867bef9d1cba5b9e0e176f3772dd4073,,20,artist,spotify:artist:1m3zDfkzk9x6eUMjMM1e1f
Faron Young,https://en.wikipedia.org/wiki/Faron_Young,1733.0,https://open.spotify.com/artist/6uvq6FeVsmhOWfJHxVNeBL,15508,country|country christmas|country gospel|cowboy western|nashville sound|outlaw country|rockabilly|traditional country|western swing,https://api.spotify.com/v1/artists/6uvq6FeVsmhOWfJHxVNeBL,6uvq6FeVsmhOWfJHxVNeBL,https://i.scdn.co/image/0c465d4d4c50eca0e5f3e56150de84b6889aa0d9,,44,artist,spotify:artist:6uvq6FeVsmhOWfJHxVNeBL
Dion,https://en.wikipedia.org/wiki/Dion_DiMucci,3245.0,https://open.spotify.com/artist/4S9EykWXhStSc15wEx8QFK,941947,canadian pop|dance pop|pop|pop christmas,https://api.spotify.com/v1/artists/4S9EykWXhStSc15wEx8QFK,4S9EykWXhStSc15wEx8QFK,https://i.scdn.co/image/77215e7613ba135d71ead7c51cfd729fe41e0f03,,79,artist,spotify:artist:4S9EykWXhStSc15wEx8QFK
