Rank,RankPowerlaw,Artist,Title,Year,SpotifyPlayCount,WikiWordCount,Followers,Popularity,Grammy,Genre,beat,country,easyListening,folkORfunk,instrumental,jazz,pop,popRock,r&b,rock,rockabilly,sunshinePop,traditionalPop
27,11.35794904,"Blood, Sweat and Tears",Spinning Wheel,1969,4195660,3694,73037,52,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
45,8.107365283,"Blood, Sweat and Tears",You've Made Me So Very Happy,1969,2652093,3694,73037,52,0,jazz,0,0,0,0,0,1,0,0,0,0,0,0,0
34,9.754924552,Smith,Baby It's You,1969,2775811,465,2398,50,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
39,8.910403258,Zombies,Time Of The Season,1969,40561780,2742,330625,69,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
41,8.621099442,Bobby Sherman,Little Woman,1969,28884,2535,4503,29,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
42,8.485070759,Mercy,Love (Can Make You Happy),1969,192564,349,37289,54,0,sunshinePop,0,0,0,0,0,0,0,0,0,0,0,1,0
44,8.228510611,The Guess Who,These Eyes,1969,7675817,4136,89007,61,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
96,4.917008807,The Guess Who,Laughing,1969,994472,4136,89007,61,0,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
47,7.877989793,Watts 103rd Street Rhythm Band,Do Your Thing,1969,400774,1503,6507,48,0,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
50,7.562750921,Spiral Starecase,More Today Than Yesterday,1969,1062626,622,94,33,0,jazz,0,0,0,0,0,1,0,0,0,0,0,0,0
55,7.101672245,Cass Elliot,It's Getting Better,1969,1356030,3679,14385,45,0,sunshinePop,0,0,0,0,0,0,0,0,0,0,0,1,0
59,6.780124557,Glen Campbell,Galveston,1969,3354111,3633,85337,65,0,country,0,1,0,0,0,0,0,0,0,0,0,0,0
62,6.561777272,Tyrone Davis,Can I Change My Mind,1969,1826388,700,38314,46,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
65,6.360293906,The Winstons,Color Him Father,1969,131309,260,2069,27,0,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
66,6.296526022,"Sonny Charles and The Checkmates, Ltd.",Black Pearl,1969,145877,229,84,16,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
69,6.114481004,Edwin Starr,Twenty-five Miles,1969,3966098,1270,31095,56,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
70,6.056689273,New Colony Six,Things I'd Like To Say,1969,14821,498,420,13,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
71,6.000251993,Motherlode,When I Die,1969,11899,1116,232,17,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
73,5.891242669,Harry Nilsson,Everybody's Talkin',1969,28984946,5091,84021,63,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
74,5.838577711,Brooklyn Bridge,Worst That Could Happen,1969,161106,1487,753,25,0,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
75,5.787081068,Joe Simon,Chokin' Kind,1969,390349,2638,13457,42,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
76,5.736711756,The Flying Machine,Smile A Little Smile For Me,1969,208803,550,218,20,0,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
77,5.687430745,Tony Joe White,Polk Salad Annie,1969,2683579,1629,24739,52,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
78,5.63920084,Kenny Rogers and The First Edition,"Ruby, Don't Take Your Love To Town",1969,6029763,5172,4793,44,0,country,0,1,0,0,0,0,0,0,0,0,0,0,0
79,5.59198657,Joe South,Games People Play,1969,1685229,1107,2654,38,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
81,5.500471104,The Cuff Links,Tracy,1969,243798,773,230,21,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
86,5.287264321,Bob Seger System,Ramblin' Gamblin' Man,1969,3306569,4841,238530,71,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
87,5.247075258,Diana Ross and The Supremes and The Temptations,I'm Gonna Make You Love Me,1969,3870569,1236,24802,75,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
89,5.168953147,Crazy Elephant,Gimme Gimme Good Lovin',1969,134693,271,412,23,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
92,5.057082445,The Originals,Baby I'm For Real,1969,2063514,1088,8737,47,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
93,5.021127552,Edwin Hawkins Singers,Oh Happy Day,1969,4019864,785,2232,38,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
97,4.883493965,David Ruffin,My Whole World Ended (The Moment You Left Me),1969,1161397,3665,40793,48,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
